,id,created_at,cleaned_tweet
283,1393536989446746112,2021-05-15 12:01:23+00:00,lit world free creation soon home cap
284,1393536825554317312,2021-05-15 12:00:44+00:00,lit world free creation soon home cap
285,1388228448305487872,2021-04-30 20:27:08+00:00,lit world free creation soon home cap
286,1388228786118873088,2021-04-30 20:28:29+00:00,lit world free creation soon home cap
287,1388219496100401152,2021-04-30 19:51:34+00:00,hrikaa lit world free creation soon home cap
288,1388212194056282112,2021-04-30 19:22:33+00:00,lit world free creation soon home cap
289,1393533851239079936,2021-05-15 11:48:55+00:00,lit world free creation soon home cap
290,1393511344373043200,2021-05-15 10:19:29+00:00,lit world free creation soon home cap
291,1388229218803150848,2021-04-30 20:30:12+00:00,lit world free creation soon home cap
292,1388208984197263104,,
293,1393030879895859200,2021-05-14 02:30:17+00:00,lit world free creation soon home cap
